,t,Ax,Ay,Az,Gx,Gy,Gz,phi_acc,phi_gyro,phi_cf,theta_acc,theta_gyro,theta_cf
1182,21.824033260300002,0.08056640625,-0.45361328125,0.670654296875,121.557251908,-15.2595419847,9.13740458015,-33.88317259106978,-34.28912165170344,-34.12674202744998,5.682625061201102,4.18256862375262,4.782591198732012
1183,21.8424942493,0.052734375,-0.55029296875,0.767822265625,153.13740458,-18.2900763359,4.41221374046,-35.56510156140077,-32.24749820961294,-33.574539550328076,3.1951599744601697,5.123151487648071,4.351954882372911
1184,21.860946178400003,0.062255859375,-0.48681640625,0.696533203125,146.061068702,-15.7938931298,-2.95419847328,-34.84325579207795,-30.156686414938797,-32.031314165794456,4.1900035149062616,4.4681525215314295,4.356892918881362
1185,21.8794250488,0.072021484375,-0.371826171875,0.756103515625,191.526717557,-12.3969465649,-1.9236641221400002,-26.08407490103244,-28.214089004021332,-27.36208336282578,4.885593211720705,4.149724397515481,4.444071923197571
1186,21.897885084200002,0.0791015625,-0.331787109375,0.80908203125,149.687022901,-12.1374045802,-8.778625954199999,-22.20196986363306,-23.594952775638372,-23.037759610836247,5.168717792234839,4.452941961660431,4.739252293890194
1187,21.920574188200003,0.095458984375,-0.212890625,0.746826171875,53.59541984729999,-10.2824427481,-3.8625954198500003,-15.788780501499952,-15.947557227338141,-15.884046537002865,7.007800719109754,4.931468672031381,5.762001490862731
1188,21.939061164899996,0.09521484375,-0.23388671875,0.81884765625,63.0687022901,-6.90839694656,-1.14503816794,-15.83956693785196,-14.716965417939814,-15.166006025904673,6.3796093998990875,5.891053790683588,6.086476034369788
1189,21.9575192928,0.1005859375,-0.2490234375,0.8271484375,78.1374045802,-10.8702290076,-2.22900763359,-16.639349550826168,-13.75113125889251,-14.906418575665972,6.641781373996222,6.236924629779666,6.398867327466288
1190,21.9759814739,0.1201171875,-0.20166015625,0.8515625,35.7709923664,-9.31297709924,5.5343511450400005,-13.196891310814138,-14.239774192642566,-13.822621039911194,7.815513516842952,6.591749310516669,7.081254993047182
1191,21.994469642600002,0.085205078125,-0.230224609375,0.806884765625,56.2213740458,-4.03816793893,3.8167938931300003,-15.84116540119206,-12.688097782812966,-13.949324830164603,5.798226869919776,7.1255504297237815,6.594621005802179
1192,22.0129306316,0.07958984375,-0.197021484375,0.81982421875,63.9618320611,-10.053435114500001,-7.6106870229,-13.452226232552942,-12.718198607710962,-13.011809657647753,5.392400857932776,6.422183836245847,6.0102706449206185
1193,22.031393766399997,0.115234375,-0.136474609375,0.850830078125,54.374045801499996,-9.51908396947,-4.20610687023,-9.031636642334574,-12.00929135827584,-10.818229471899333,7.616870552116368,5.818621673608238,6.537921225011489
1194,22.049842834499998,0.122314453125,-0.079833984375,0.84716796875,67.1984732824,-9.022900763360001,-3.18320610687,-5.328515707779548,-9.618178078389008,-7.902313130145224,8.179868263326851,6.624847660181307,7.246855901439524
1195,22.068299055100002,0.1015625,-0.17138671875,0.77490234375,62.4122137405,-9.190839694660001,-1.49618320611,-12.368966327703948,-6.504950608144366,-8.8505568959682,7.292632427004311,7.227635964811804,7.253634549688806
1196,22.0867800713,0.111328125,-0.098388671875,0.82763671875,61.839694656499994,-8.4427480916,-1.25190839695,-6.719494063175838,-7.555867450208354,-7.221318095395347,7.60812063439977,7.371862973781847,7.466366038029015
1197,22.1052389145,0.138671875,-0.03271484375,0.81591796875,79.3816793893,-8.740458015269999,-7.183206106869999,-2.263660852204468,-5.62964382303361,-4.283250634701953,9.63811363691718,7.264403529913356,8.213887572714885
1198,22.1236999035,0.14501953125,0.015869140625,0.8525390625,32.3816793893,-4.41984732824,13.549618320599999,1.0512815200451973,-3.212190397006327,-1.5068016301857172,9.6521455576906,8.020058754608963,8.672893475841619
1199,22.142159938800003,0.134765625,-0.0458984375,0.8369140625,2.41984732824,-1.90076335878,9.27480916031,-3.099252879919745,-1.5045965347558807,-2.1424590728214263,9.13413849393572,8.841720222741742,8.958687531219333
1200,22.1606099606,0.1240234375,-0.010986328125,0.882080078125,10.3129770992,-5.09923664122,9.717557251910002,-0.7066334561810534,-1.9427996153364289,-1.4483331516742786,8.00290128598801,9.160326448720477,8.69735638362749
1201,22.1790640354,0.124755859375,-0.0166015625,0.87548828125,20.2366412214,-11.6946564885,3.47328244275,-1.0754867394748142,-1.272061858392459,-1.1934318108254012,8.108531214315686,8.734837545632775,8.484315013105938
1202,22.1976499557,0.12890625,-0.0078125,0.79443359375,36.7786259542,-5.85496183206,-2.25190839695,-0.5561579406357912,-0.6268156292680851,-0.5985525538151675,9.216152786362585,8.405618811859775,8.7298324016609
1203,22.2161250114,0.130126953125,-0.011962890625,0.788330078125,42.4732824427,0.30534351145,-5.732824427480001,-0.8577896116821505,0.26197314405506256,-0.1859319582398227,9.372039046924401,8.675225189939795,8.953950732733638
1204,22.2346320152,0.12646484375,-0.005615234375,0.84033203125,52.2290076336,-3.84732824427,-7.2213740458,-0.3785908445999085,0.8409521778064759,0.3531349688439221,8.558250986580864,8.859667271586632,8.739100757584325
1205,22.2530870438,0.13818359375,0.056884765625,0.856689453125,55.2671755725,-0.343511450382,-2.2366412213699998,3.7505664042003453,1.4065093266219266,2.344132157653294,9.143067619122125,8.747710310891515,8.905853234183759
1206,22.271556139,0.136474609375,0.050048828125,0.82568359375,0.6717557251909999,1.9923664122099998,2.51908396947,3.4224186106905843,2.3601687978442936,2.78506872298281,9.368492653383758,8.846466525215869,9.055276976483025
1207,22.2900311947,0.11083984375,0.014892578125,0.796630859375,-8.8320610687,5.08396946565,3.3969465648900004,1.0607724676667,2.6321789254824366,2.0036163423561417,7.9196732702296515,8.944942123326264,8.534834582087619
1208,22.3084871769,0.123046875,-0.064697265625,0.81689453125,7.694656488550001,4.54961832061,4.57251908397,-4.478012545678968,2.0950940251471204,-0.5341486031833154,8.539586484138084,8.422685046117387,8.469445621325665
1209,22.326947212199997,0.13623046875,0.06494140625,0.8955078125,10.748091603099999,-0.0229007633588,9.62595419847,4.10076079878077,-0.5521182552027534,1.309033366390656,8.627572378709445,8.559959766687218,8.587004811496108
1210,22.3453991413,0.106689453125,0.004638671875,0.821044921875,4.41221374046,1.0534351145,4.99236641221,0.32100281021042765,1.3428530306467468,0.9341129424722191,7.403612005559217,8.502971508567345,8.063227707364094
1211,22.3638572693,0.095703125,-0.03125,0.84228515625,-18.358778626,5.85496183206,5.267175572519999,-2.1112098955122374,-0.08788949928630363,-0.8972176577766772,6.477909408778993,8.049377155522306,7.4207900568249805
