,Unnamed: 0,t,Ax,Ay,Az,Gx,Gy,Gz,phi_acc,phi_gyro,phi_cf,theta_acc,theta_gyro,theta_cf,phi_kf,theta_kf
615,615,11.3468773365,-0.001953125,-0.08349609375,0.888916015625,3.89312977099,-4.68702290076,0.7251908396950001,-5.366048951727226,-3.5272167913099395,-4.262749655476855,-0.12533829536472554,-1.0798265322317917,-0.6980312374849652,-5.116497127273734,-0.9375793805195886
616,616,11.3653364182,-0.015380859375,-0.07470703125,0.831298828125,6.82442748092,-5.88549618321,-1.03053435115,-5.134379124702174,-4.061657569276484,-4.4907461914467595,-1.055723588643293,-0.6340062665408782,-0.8026931953818441,-5.393724325287693,-1.3233220328914386
617,617,11.3838324547,-0.03076171875,-0.06005859375,0.794921875,16.5648854962,-5.09160305344,-1.29007633588,-4.3174301504110915,-4.0948333156029175,-4.183872049526188,-2.209822345146747,-0.7589747442792988,-1.339313784626278,-4.922157949932731,-2.1912818914446115
618,618,11.402287483199999,-0.007080078125,-0.060302734375,0.77783203125,19.679389312999998,0.557251908397,-1.04580152672,-4.4329012915315165,-3.9004282561136296,-4.113417470280785,-0.5199501461845062,-1.328178179728687,-1.0048869663110145,-4.794963512774938,-1.4337319366985748
619,619,11.420755386400002,0.00390625,-0.09521484375,0.82763671875,8.549618320610001,2.9083969465599995,-0.900763358779,-6.562626051885166,-4.040257872314875,-5.049205144142992,0.2686486139832806,-1.0217909155969345,-0.5056151037648484,-6.156684914428646,-0.6412217554799018
620,620,11.4391832352,0.02197265625,-0.08056640625,0.9228515625,2.07633587786,-7.86259541985,-2.3206106870200003,-4.987956084751762,-4.92745390183831,-4.951654775003691,1.3587613632418418,-0.5131902337044466,0.2355904050740688,-5.738441313488499,0.26103208130481903
621,621,11.4576473236,0.00390625,-0.05517578125,0.809326171875,4.3206106870199985,-4.61832061069,-3.75572519084,-3.900057459801139,-4.8954288900485405,-4.49728031794958,0.2758981582059369,0.2826602521429141,0.27995541456812323,-4.8833757197444045,-0.05310058561121611
622,622,11.4761064053,0.007568359375,-0.044189453125,0.767822265625,5.03053435115,-1.70992366412,-2.73282442748,-3.293674706854545,-4.409914107974088,-3.963418347526271,0.5638084920181421,0.3357164668328062,0.42695327690694057,-4.173384700283719,0.021519461594603606
623,623,11.4945611954,0.0205078125,-0.04296875,0.8525390625,2.58778625954,-2.5572519084,-1.0687022900799998,-2.884485287445333,-3.9250261559644484,-3.5088098085568022,1.3762370334067726,0.4731448865713042,0.8343817453054916,-3.6640274817289833,0.5461314982567208
624,624,11.513077259100001,0.009033203125,-0.04296875,0.830078125,0.526717557252,-1.36641221374,-1.47328244275,-2.96307916535705,-3.480850115313067,-3.27374173533066,0.6226546790200604,0.8673772584899706,0.7694882267020066,-3.5331949330010066,0.2793111576096494
625,625,11.5315322876,0.001220703125,-0.04052734375,0.845947265625,3.96946564885,-2.17557251908,-2.43511450382,-2.742806083679991,-3.1624025173904657,-2.994563943906276,0.08258311955353166,0.8148197340675606,0.5219250882619489,-3.321871045795542,-0.17223930723901404
626,626,11.5499932766,0.0126953125,-0.041259765625,0.8544921875,2.2213740458,-3.15267175573,-2.83969465649,-2.7641159704226137,-2.918778355777213,-2.856913401635373,0.8501985554253539,0.5714803555681568,0.6829676355110357,-3.267131419710548,0.12305575008563435
627,627,11.568444252,0.010986328125,-0.03076171875,0.831787109375,5.45038167939,-2.3893129771,-3.12977099237,-2.1178018299741064,-2.70122802097676,-2.4678575445756987,0.7562075355721151,0.7087577785722315,0.7277376813721851,-2.8203399160221956,0.17715498203161006
628,628,11.5868952274,0.02197265625,-0.008544921875,0.85400390625,-1.46564885496,-2.9923664122099995,-1.87786259542,-0.5730766177288106,-2.4402396555146906,-1.6933744404003386,1.4737635251246568,0.7490950145956949,1.0389624188072797,-1.7330319695728609,0.63696103528183
629,629,11.6053521633,0.026611328125,0.029052734375,0.771484375,-0.541984732824,-0.732824427481,0.8167938931300001,2.1553577861389988,-1.6841716875575892,-0.14835989807895403,1.97416027927782,1.0557166699086522,1.423094113656319,0.39364195775020683,1.1360315489309094
630,630,11.6238040924,0.024658203125,-0.018798828125,0.851806640625,3.58015267176,-0.7404580152670001,1.3893129771,-1.2637467784746748,0.10272449082650092,-0.44386401689396937,1.6577387544744298,1.41376292739625,1.5113532582275218,-0.9026324783138244,1.1235423785246796
631,631,11.6422541142,-0.001708984375,-0.07080078125,0.816650390625,-2.60305343511,-1.06106870229,-1.70992366412,-4.954946786524282,-0.8290436296488871,-2.4794048923990446,-0.11945322569909687,1.4805382120609427,0.8405416369569269,-3.747988215752299,0.0007900530800615257
632,632,11.6607022285,0.014892578125,-0.06201171875,0.856201171875,-2.7862595419800003,-1.59541984733,-3.41221374046,-4.141879560704752,-2.4553810702057803,-3.1299804664053683,0.9938870816032548,0.8248722439174286,0.8924781789917591,-4.327566814063692,0.25910591510343356
633,633,11.679160118099999,0.0234375,-0.001220703125,0.801025390625,2.63358778626,-1.16030534351,-2.29770992366,-0.0872770880574637,-3.0284881517128186,-1.8520037262506768,1.6759584298529837,0.913034061439298,1.2182038088047722,-1.977175934008811,0.7824044538677873
634,634,11.6976120472,0.03564453125,-0.014404296875,0.854248046875,5.13740458015,-2.18320610687,0.0916030534351,-0.9651879174060288,-1.6542242445293072,-1.3786097136799955,2.389010336509216,1.2310820766161923,1.6942533805734017,-1.6112798371092598,1.4159237789995969
635,635,11.7160880566,0.019287109375,-0.014404296875,0.803955078125,3.80916030534,-1.64122137405,0.931297709924,-1.026151621541347,-1.5717633349586275,-1.3535186495917153,1.3740578825645344,1.7056032832535222,1.5729851229779268,-1.519638833451022,1.0230442163343576
636,636,11.734546184500001,0.029541015625,-0.048095703125,0.86474609375,0.763358778626,-4.38167938931,0.190839694656,-3.1815616420812427,-37.62153552704722,-23.845545973060826,1.9535315283603745,1.55924971213566,1.7169624386255458,-2.853442697019249,1.2112997932439293
637,637,11.753038168,0.003662109375,-0.023193359375,0.789306640625,6.236641221369998,-3.70229007634,-0.404580152672,-1.6831038421320248,-23.27210404792972,-14.63650396561064,0.2657159711999348,1.7049141615982568,1.1292348854389278,-2.388611964008655,0.22933736102258706
638,638,11.771484375,0.0458984375,-0.009765625,0.847900390625,3.50381679389,-3.38167938931,0.129770992366,-0.6589057948566052,-14.459130974108213,-8.93904090240757,3.0982987422450567,1.1611915316969537,1.9360344159161953,-1.5909324963297122,1.6220314803193816
639,639,11.789963483800001,0.020751953125,-0.013427734375,0.836181640625,-0.137404580153,-4.64122137405,2.41984732824,-0.9197159974025948,-8.941814452798988,-5.732975070640429,1.421464042103892,2.0325154865772492,1.788094908787906,-1.475053175860165,1.0935013689582156
640,640,11.808411359800001,0.0224609375,-0.06494140625,0.88720703125,-3.85496183206,-6.7786259542,1.90839694656,-4.185109949433362,-5.645267967984038,-5.061204760563768,1.4463484327166884,1.6633094734039462,1.5765250571290435,-3.4973506074116667,0.8881086684424422
641,641,11.8268861771,0.01953125,-0.00341796875,0.886962890625,1.6793893129799995,-10.8396946565,-0.442748091603,-0.22073838108924645,28.23819559923825,16.85462200710725,1.261460966774762,1.515718453048844,1.4140154585392108,-1.7534205405865293,0.6626957454337377
642,642,11.845342159300001,0.017578125,-0.00927734375,0.8095703125,1.81679389313,-7.27480916031,-1.7557251908400002,-0.6564026963055781,17.744179752424053,10.3839467729322,1.2437808505219354,1.4397535068287977,1.3613644443060529,-1.3590399371467567,0.5870974126009895
643,643,11.8637912273,0.03759765625,-0.0048828125,0.869384765625,3.29770992366,-7.977099236639999,-0.0839694656489,-0.3214921390274001,11.014119696623686,6.479874962363253,2.476247286427183,1.4445404437086418,1.8572231807960584,-0.9893069100510687,1.3201611696579039
644,644,11.882237195999998,0.037841796875,-0.01904296875,0.8837890625,-2.74809160305,-10.0992366412,0.0763358778626,-1.2332293373715078,6.547427965121813,3.4351650441244845,2.4512064831482,1.6745754474074823,1.9852278617037693,-1.4603490510478392,1.5665061393118027
645,645,11.900686264,0.03515625,-0.01611328125,0.86669921875,-2.96946564885,-14.7175572519,0.274809160305,-1.0642196397957229,3.213631996187253,1.5024913417940624,2.3224361663661037,2.2463035121127892,2.276756573814115,-1.5360065805274243,1.5452033482589813
646,646,11.9191632271,0.033935546875,-0.03076171875,0.85205078125,-1.62595419847,-14.709923664100002,3.75572519084,-2.0660236142411272,1.7846972235997989,0.24440888846342826,2.2792920272189874,2.1888143789241687,2.2250054382420963,-2.1814784928081448,1.5079842652579445
647,647,11.9376142025,0.03564453125,-0.052734375,0.8525390625,-4.5648854961800005,-16.6641221374,-0.7709923664120001,-3.5364773758646537,0.2750369038256551,-1.2495688080504688,2.3895719009035683,1.930429700175832,2.1140865804669264,-3.3671730945994005,1.5466659517652586
648,648,11.956071138399999,0.05224609375,-0.02197265625,0.909423828125,-4.5954198473300005,-20.816793893099998,-1.4885496183200002,-1.3817807875380417,-1.9230213642456608,-1.706525133562613,3.2870519896434947,1.9670009845496943,2.4950213865872146,-2.473087261807014,2.0915640150966714
649,649,11.974529981600002,0.050048828125,0.004150390625,0.840087890625,-1.89312977099,-23.6717557252,-1.0687022900799998,0.28256216650475385,-2.0697879585648944,-1.1288479085370349,3.4093651156997327,2.5347339569164387,2.8845864204297564,-1.0722680293211189,2.354817794313137
650,650,11.993015050899999,0.06591796875,-0.015625,0.8876953125,-0.290076335878,-26.946564885500003,2.9007633587800004,-1.0056342029651404,-1.2583197120949012,-1.1572455084429971,4.246187283134665,2.720338546112804,3.3306780409215486,-1.331183313795959,2.9545309878231545
651,651,12.011464119000001,0.084228515625,0.005126953125,0.90966796875,-4.2213740458,-27.4427480916,4.24427480916,0.3215442626377625,-1.1402477663911936,-0.5555309547796111,5.2899976635426995,3.1992365648530474,4.035541004328908,-0.6280682428408256,3.8315419247793603
652,652,12.0299360752,0.07958984375,0.031494140625,0.83154296875,3.5648854961800005,-37.8473282443,11.3053435115,2.159144994123127,0.1901869569649589,0.977770171828226,5.463428226076387,3.552107278869172,4.316635657752057,0.8430425008780178,4.201999821801086
653,653,12.0484712124,0.089599609375,-0.020751953125,0.769287109375,11.374045801500001,-34.6183206107,11.1297709924,-1.5348408448708617,0.19213443612560666,-0.4986556762729807,6.6409680719387625,3.7870171073598033,4.928597493191386,-0.850201545104667,5.102211984208203
654,654,12.066926240899999,0.10791015625,-0.04150390625,0.85888671875,2.80152671756,-31.2824427481,11.213740458,-2.7449996913133807,-2.5312284213892817,-2.6167369293589218,7.152834449879142,4.5209665727892165,5.573713723625189,-2.3146361239826128,5.788862554648147
655,655,12.0853862762,0.10205078125,-0.05322265625,0.979736328125,-6.7786259542,-48.427480916,11.8015267176,-3.092748495501064,-2.964136682467625,-3.0155814076810006,5.9378764956193315,6.4562929652569725,6.248926377401919,-3.157997816158567,5.172509231266608
656,656,12.103834152200001,0.09033203125,-0.0966796875,0.748046875,-8.73282442748,-48.4351145038,1.38167938931,-7.311708970523018,-3.17947314879722,-4.832367477487539,6.829279119367646,7.1382272447800625,7.014647994615094,-6.129295527721409,5.495779091852797
657,657,12.122284174,0.1220703125,-0.0185546875,0.810546875,-0.526717557252,-42.8320610687,-0.496183206107,-1.2967428669703167,-5.546731915275818,-3.8467362959536184,8.562308770019094,6.929011771426778,7.5823305708637045,-3.446882419234911,6.742583152479603
658,658,12.1407601833,0.169921875,-0.0419921875,0.960205078125,-14.0763358779,-53.9312977099,2.69465648855,-2.4658289378640337,-6.561052257520172,-4.922962929657717,10.026014134990476,8.308464407790341,8.995484298670394,-3.246731782065908,8.05723961103585
659,659,12.159224271800001,0.143798828125,-0.02490234375,0.868896484375,-13.1984732824,-59.0229007634,8.63358778626,-1.6196146043236492,-4.694055913512162,-3.4642793898367565,9.393256120249896,8.611698655476335,8.92432164138576,-2.633509395810928,8.130599523581244
660,660,12.1776733398,0.140380859375,-0.047607421875,0.728759765625,8.96183206107,-53.7175572519,4.7786259542,-3.6703430095416234,-3.0811243961033155,-3.3168118414786387,10.880687076001387,9.835844109011806,10.253781295807636,-3.5259139581124304,9.127453526739357
